length,danceability,acousticness,energy,instrumentalness,liveness,loudness,speechiness,tempo,time_signature,star,hotness
226160,0.65,0.0513,0.736,0.0,0.235,-5.84,0.229,159.174,4,True,4.0
251033,0.492,0.687,0.275,0.0,0.101,-13.4,0.3,92.6,4,False,5.0
219146,0.774,0.152,0.753,0.0,0.0371,-5.446,0.0517,119.002,4,False,5.0
214506,0.645,0.00835,0.713,0.0,0.113,-5.355,0.0393,74.989,4,True,5.0
226720,0.486,0.0853,0.713,0.0,0.0839,-3.949,0.0524,121.028,4,False,3.0
238586,0.804,0.0837,0.886,0.0,0.266,-2.512,0.04,144.946,4,False,4.0
233712,0.825,0.581,0.652,0.0,0.0931,-3.183,0.0802,95.977,4,True,5.0
239293,0.697,0.214,0.691,0.0,0.185,-4.757,0.146,137.853,4,False,4.0
199440,0.866,0.38,0.813,0.0,0.0779,-4.063,0.0554,121.998,4,False,5.0
210090,0.69,0.253,0.622,0.0,0.116,-5.025,0.0622,102.04,4,False,4.0
193613,0.703,0.15,0.868,0.132,0.104,-4.661,0.0291,121.03,4,False,3.0
202061,0.873,0.199,0.495,0.0,0.0805,-5.446,0.0518,106.033,4,False,4.0
224030,0.576,0.00778,0.782,0.0,0.285,-4.825,0.0296,141.153,4,False,4.0
221176,0.742,0.0466,0.882,0.0,0.206,-2.862,0.117,102.04,4,False,5.0
170826,0.624,0.0735,0.876,0.0,0.327,-3.374,0.1,99.943,4,True,5.0
225520,0.572,0.00638,0.778,0.0,0.0563,-5.208,0.233,168.073,4,False,4.0
197436,0.753,0.534,0.505,2.58e-06,0.104,-7.621,0.255,91.972,4,False,5.0
200853,0.845,0.211,0.561,3.49e-06,0.0383,-5.253,0.0778,109.974,4,False,4.0
222653,0.737,0.0441,0.636,6.66e-05,0.35,-4.546,0.0437,105.005,4,False,4.0
235545,0.851,0.568,0.541,0.0,0.13,-6.825,0.0505,124.959,4,True,4.0
190642,0.655,0.0959,0.603,0.0,0.107,-5.014,0.0555,126.088,4,True,4.0
212500,0.842,0.157,0.801,4.82e-06,0.0642,-4.167,0.228,95.881,4,False,4.0
192120,0.73,0.109,0.703,0.0,0.0657,-5.672,0.0369,138.113,4,False,5.0
202620,0.626,0.205,0.88,0.0,0.128,-2.384,0.0504,95.079,4,False,5.0
230453,0.679,0.141,0.587,6.35e-06,0.137,-7.015,0.276,186.003,4,True,5.0
173986,0.792,0.00776,0.625,0.0018,0.329,-5.609,0.0536,103.967,4,True,5.0
233720,0.609,0.835,0.378,0.0,0.28,-9.828,0.438,100.418,4,True,5.0
295502,0.578,0.33,0.43,0.0,0.0854,-6.134,0.0305,78.991,4,False,4.0
246761,0.576,0.028,0.766,1.68e-06,0.366,-4.943,0.449,144.833,4,False,4.0
184516,0.545,0.667,0.545,5.48e-05,0.417,-7.362,0.107,159.94,3,False,5.0
219320,0.725,0.0752,0.534,0.0,0.0919,-6.238,0.0946,91.974,4,True,5.0
205946,0.649,0.0863,0.716,2.63e-05,0.135,-5.371,0.0349,99.988,4,False,5.0
200786,0.654,0.0797,0.76,0.0,0.299,-3.669,0.045,99.945,4,True,5.0
237546,0.669,0.0106,0.832,0.0,0.0968,-5.721,0.0682,113.035,4,False,4.0
237300,0.765,0.287,0.473,0.0,0.391,-5.829,0.0514,119.992,4,False,5.0
313546,0.722,0.337,0.331,0.282,0.146,-7.789,0.0726,143.961,4,False,5.0
198293,0.765,0.223,0.356,0.0,0.0963,-5.556,0.195,96.991,4,False,5.0
195920,0.732,0.0841,0.396,3.58e-05,0.105,-9.348,0.0286,90.024,4,True,5.0
258266,0.491,0.211,0.693,6.92e-06,0.325,-6.487,0.0377,90.027,4,False,5.0
222160,0.631,0.199,0.927,0.119,0.148,-2.787,0.0332,123.962,4,True,5.0
191600,0.671,0.11,0.314,0.0,0.0825,-8.091,0.244,110.898,4,True,5.0
260285,0.681,0.837,0.174,3.35e-05,0.0983,-8.745,0.0315,112.672,4,False,5.0
195706,0.501,0.109,0.519,0.0,0.454,-5.88,0.0409,133.99,4,False,5.0
197933,0.664,0.0353,0.714,8.42e-06,0.0843,-6.645,0.111,101.969,4,False,5.0
263786,0.638,0.00205,0.924,0.000175,0.149,-3.887,0.036,111.995,4,False,5.0
194613,0.525,0.107,0.433,0.0,0.135,-10.598,0.185,160.108,4,False,5.0
212106,0.468,0.0281,0.627,7.97e-06,0.11,-5.085,0.0476,179.642,4,False,5.0
208373,0.532,0.157,0.869,0.00508,0.136,-5.094,0.172,159.803,4,False,5.0
246880,0.696,0.308,0.543,0.0,0.0939,-6.164,0.0489,107.969,4,False,5.0
267066,0.891,0.00258,0.628,0.00019,0.0504,-7.863,0.0551,134.966,4,True,5.0
219159,0.818,0.093,0.913,3.69e-05,0.161,-3.06,0.0426,119.986,4,True,5.0
202746,0.584,0.117,0.7,0.0,0.0939,-4.275,0.0456,124.944,4,False,5.0
195546,0.792,0.0927,0.717,3.59e-05,0.226,-4.759,0.0393,121.985,4,False,5.0
256532,0.675,0.233,0.562,0.0,0.0816,-7.678,0.0352,130.098,4,False,5.0
195200,0.526,0.0144,0.862,0.0597,0.229,-6.003,0.0905,90.052,4,False,4.0
160097,0.664,0.613,0.573,0.000363,0.0857,-6.519,0.0277,76.023,4,False,4.0
214480,0.803,0.103,0.585,3.94e-06,0.0644,-5.861,0.0432,105.017,4,False,4.0
196613,0.73,0.39,0.861,0.0,0.213,-4.1,0.0451,117.965,4,False,4.0
251466,0.756,0.0184,0.674,0.0,0.158,-6.518,0.0959,111.995,4,False,4.0
237786,0.546,0.0862,0.529,6.5e-06,0.124,-10.511,0.0583,107.331,4,False,4.0
192190,0.688,0.0215,0.702,0.0,0.128,-4.792,0.0499,94.006,4,False,4.0
223186,0.64,0.271,0.635,0.0,0.319,-7.565,0.226,100.034,4,False,4.0
213506,0.557,0.0124,0.803,1.61e-06,0.737,-3.599,0.213,92.134,4,False,4.0
194840,0.778,0.546,0.463,0.00289,0.0731,-7.603,0.0389,121.999,4,False,4.0
220573,0.583,0.0141,0.695,0.0,0.0527,-5.336,0.0423,104.879,4,False,4.0
212424,0.672,0.469,0.578,0.0,0.312,-6.621,0.0569,113.945,4,False,4.0
243490,0.502,0.255,0.786,0.0,0.65,-4.378,0.317,169.021,4,False,4.0
263373,0.794,0.0489,0.653,4.88e-05,0.1,-7.839,0.104,117.996,4,True,4.0
290900,0.376,0.303,0.595,0.0,0.095,-5.936,0.0496,144.361,4,False,4.0
226738,0.713,0.0435,0.802,0.00377,0.309,-7.055,0.0561,100.001,4,False,4.0
193546,0.389,0.178,0.665,0.000732,0.116,-6.169,0.0644,117.055,4,False,4.0
213427,0.583,0.00312,0.732,9.86e-06,0.269,-5.728,0.0457,145.992,4,False,4.0
223853,0.687,0.102,0.761,0.0,0.147,-4.582,0.0876,113.939,4,False,4.0
246240,0.773,0.0242,0.747,8.99e-06,0.109,-4.061,0.0885,126.014,4,False,4.0
187426,0.655,0.0352,0.699,0.0,0.064,-4.421,0.0493,86.704,4,False,4.0
223078,0.688,0.0355,0.533,3.48e-06,0.172,-8.363,0.0865,164.069,4,False,4.0
216560,0.681,0.263,0.453,0.0,0.0543,-6.09,0.0278,125.772,4,False,4.0
347520,0.61,0.195,0.788,0.0142,0.153,-5.724,0.0585,101.045,4,False,4.0
245226,0.59,0.0789,0.468,0.0,0.101,-11.083,0.185,92.287,4,True,4.0
225973,0.47,0.392,0.623,0.000439,0.0992,-5.655,0.0302,77.861,4,False,4.0
273802,0.631,0.0241,0.953,0.0155,0.108,-3.739,0.0343,141.99,4,False,4.0
201493,0.332,0.159,0.635,2.79e-06,0.0599,-5.653,0.0898,186.249,3,False,4.0
235946,0.664,0.0529,0.602,0.0,0.356,-5.369,0.0412,134.049,3,True,4.0
188000,0.847,0.411,0.386,0.00176,0.108,-10.668,0.0507,104.001,4,False,4.0
275280,0.71,0.965,0.0565,0.0,0.0889,-15.099,0.0534,123.994,4,False,4.0
229746,0.681,0.12,0.521,8.41e-05,0.108,-5.849,0.141,94.997,4,False,4.0
205879,0.852,0.0559,0.553,0.0,0.332,-7.286,0.187,142.079,4,True,4.0
244453,0.623,0.0162,0.734,1.75e-06,0.145,-5.948,0.107,107.853,4,True,4.0
208728,0.672,0.0774,0.625,0.0,0.0934,-5.068,0.0468,120.038,4,False,4.0
183414,0.632,0.0225,0.575,1.81e-06,0.104,-6.478,0.029,90.037,4,False,4.0
215413,0.632,0.0114,0.702,0.0,0.108,-5.92,0.148,162.958,4,False,4.0
234909,0.444,0.453,0.557,0.0,0.152,-5.476,0.0602,115.058,4,False,4.0
210226,0.668,0.0102,0.725,0.000479,0.0561,-6.127,0.266,191.944,4,False,4.0
228640,0.539,0.0108,0.528,0.0,0.117,-8.113,0.252,190.169,4,False,4.0
217706,0.728,0.621,0.563,0.0,0.179,-8.053,0.134,100.017,4,False,4.0
240000,0.895,0.157,0.681,0.0,0.189,-5.267,0.358,121.918,4,False,4.0
234213,0.654,0.253,0.623,0.0,0.144,-5.273,0.082,123.996,4,False,4.0
185360,0.608,0.0736,0.798,0.0,0.156,-5.092,0.0432,92.943,4,False,4.0
199693,0.716,0.0858,0.908,0.0,0.135,-3.254,0.103,91.03,4,False,4.0
207272,0.367,0.0022,0.915,5.81e-05,0.0905,-3.456,0.0488,110.169,4,True,4.0
226160,0.65,0.0528,0.736,0.0,0.235,-5.84,0.229,159.173,4,True,4.0
187957,0.532,0.011,0.868,0.0,0.0584,-4.23,0.0908,110.127,4,False,4.0
194186,0.523,0.401,0.666,0.0,0.0728,-4.081,0.0327,78.077,4,False,4.0
229080,0.672,0.0223,0.593,0.0,0.214,-4.01,0.0304,98.02,4,False,4.0
239853,0.603,0.174,0.725,0.0,0.0786,-3.054,0.0393,122.803,4,False,4.0
189126,0.671,0.0282,0.916,0.00762,0.24,-4.014,0.0397,126.01,4,False,4.0
232560,0.775,0.00175,0.598,4.44e-06,0.253,-7.274,0.0535,129.988,4,False,4.0
191368,0.884,0.222,0.826,2.29e-06,0.0651,-3.672,0.0853,94.997,4,False,4.0
199453,0.376,0.0783,0.822,0.0,0.0841,-3.974,0.104,120.493,4,False,4.0
193253,0.636,0.00609,0.836,0.000157,0.0828,-3.004,0.0427,139.956,4,False,4.0
217603,0.617,0.0584,0.567,0.0,0.0933,-4.188,0.0828,90.246,4,False,4.0
239465,0.648,0.0444,0.736,0.000137,0.171,-7.948,0.0385,103.027,4,False,4.0
200680,0.811,0.0147,0.499,2.44e-06,0.342,-7.161,0.118,111.016,4,False,4.0
194453,0.667,0.403,0.613,0.0,0.115,-5.353,0.0344,91.024,4,False,4.0
235493,0.789,0.112,0.706,1.71e-05,0.0586,-4.233,0.0429,125.911,4,True,5.0
258342,0.641,0.0291,0.922,0.0,0.0862,-4.457,0.0786,146.078,4,False,5.0
241440,0.526,0.0161,0.712,0.0,0.179,-6.525,0.0356,105.009,4,False,4.0
206413,0.707,0.000972,0.924,0.00703,0.204,-2.842,0.031,127.937,4,True,5.0
275986,0.583,0.00864,0.829,0.0,0.0426,-4.603,0.134,174.028,4,True,4.0
231786,0.646,0.0209,0.94,0.0,0.0691,-2.856,0.0838,129.011,4,False,4.0
226506,0.679,0.297,0.522,0.0,0.151,-5.603,0.0427,60.014,4,False,4.0
244266,0.703,0.0721,0.731,0.00191,0.138,-6.283,0.0311,120.028,4,False,4.0
262173,0.75,0.0189,0.727,0.0,0.266,-4.21,0.142,129.993,4,False,4.0
199480,0.707,0.1,0.861,0.0,0.191,-4.225,0.316,130.021,4,False,4.0
222586,0.767,0.0339,0.677,5.51e-06,0.144,-6.128,0.184,146.155,4,False,4.0
195105,0.72,0.0276,0.925,0.000238,0.14,-4.165,0.0511,127.004,4,False,4.0
188453,0.858,0.0761,0.678,0.0,0.0741,-3.87,0.0469,117.009,4,False,5.0
245040,0.604,0.0678,0.788,0.153,0.127,-3.673,0.103,126.06,4,True,4.0
219466,0.718,0.0444,0.82,0.0,0.0846,-3.453,0.0323,92.998,4,True,4.0
210626,0.747,0.135,0.716,0.0,0.251,-2.457,0.075,125.008,4,False,4.0
229466,0.571,0.0811,0.873,0.0,0.361,-3.382,0.1,139.691,4,True,4.0
225146,0.564,0.00125,0.71,0.0,0.109,-4.92,0.0461,91.972,4,True,4.0
196893,0.879,0.0289,0.83,0.131,0.204,-5.941,0.275,100.014,4,False,3.0
229573,0.62,0.0181,0.869,0.0,0.369,-5.252,0.175,151.684,4,False,4.0
252306,0.671,0.191,0.939,0.0,0.298,-3.206,0.161,129.024,4,False,5.0
201240,0.72,0.0124,0.748,0.0,0.312,-4.468,0.0464,128.008,4,True,3.0
284866,0.73,0.108,0.777,0.000467,0.069,-5.199,0.0479,130.0,4,False,4.0
231653,0.666,0.0277,0.877,1.15e-05,0.142,-4.657,0.0446,125.989,4,False,3.0
230733,0.652,0.00125,0.812,3.01e-05,0.667,-3.797,0.0409,126.023,4,False,4.0
243600,0.769,0.0105,0.684,0.000125,0.0887,-5.019,0.0411,127.972,4,True,5.0
263173,0.689,0.182,0.784,0.0,0.0843,-2.972,0.074,99.954,4,True,4.0
217666,0.684,0.0646,0.834,0.0,0.271,-4.524,0.0675,164.02,4,False,4.0
253306,0.634,0.0771,0.69,0.0,0.132,-7.804,0.052,94.988,4,False,4.0
237946,0.693,0.0228,0.705,0.0,0.202,-5.747,0.0665,131.951,4,False,4.0
200466,0.686,0.0764,0.783,0.0,0.163,-4.977,0.119,99.978,4,False,4.0
289133,0.743,0.0873,0.766,0.0,0.509,-6.375,0.0265,127.96,4,False,1.0
219973,0.753,0.00334,0.729,5.66e-05,0.073,-3.862,0.0392,120.013,4,False,4.0
210960,0.646,0.0319,0.795,0.0,0.267,-3.293,0.0976,89.99,4,False,5.0
234453,0.595,0.0434,0.912,0.0,0.259,-3.428,0.0884,128.024,4,False,4.0
203866,0.754,0.00332,0.804,0.0,0.0329,-3.177,0.0853,119.968,4,False,4.0
263773,0.76,0.00544,0.595,0.0,0.241,-6.366,0.0391,131.497,4,False,4.0
247614,0.778,0.0338,0.776,0.0216,0.0772,-5.359,0.0362,127.049,4,False,3.0
211253,0.664,0.181,0.845,0.0,0.267,-6.115,0.0461,96.005,4,False,4.0
299613,0.531,0.0796,0.803,1.71e-05,0.176,-3.284,0.0717,142.113,4,False,5.0
242013,0.844,0.0205,0.601,0.0,0.385,-5.283,0.157,73.989,4,False,4.0
215226,0.734,0.025,0.766,0.00138,0.108,-4.485,0.0383,127.986,4,True,5.0
216893,0.435,0.00676,0.837,0.0,0.117,-8.126,0.449,124.913,4,False,4.0
227741,0.719,0.0162,0.798,2.34e-06,0.134,-4.582,0.0361,120.011,4,False,4.0
208813,0.418,0.227,0.546,0.0,0.229,-9.057,0.238,160.152,4,True,4.0
196813,0.699,0.00296,0.882,0.0544,0.13,-3.896,0.0311,120.016,4,False,4.0
195373,0.684,0.0267,0.607,0.000307,0.191,-8.127,0.1,81.001,4,False,5.0
212293,0.482,0.000346,0.833,0.0,0.365,-5.611,0.0449,148.039,4,False,4.0
283400,0.772,0.019,0.685,8.96e-05,0.131,-6.849,0.0696,130.033,4,False,5.0
235613,0.781,0.0633,0.526,0.0,0.0457,-6.986,0.293,94.993,4,False,4.0
263826,0.853,0.00334,0.599,7.93e-06,0.0759,-4.756,0.0411,119.993,4,False,4.0
196664,0.452,0.0111,0.794,0.00182,0.416,-5.151,0.0483,137.825,4,False,3.0
484146,0.574,0.234,0.512,0.0,0.0946,-6.664,0.0503,76.899,4,False,5.0
233478,0.726,0.049,0.698,0.0,0.309,-4.165,0.0431,143.994,4,False,5.0
248413,0.794,0.0426,0.811,1.07e-06,0.101,-8.966,0.038,116.047,4,False,5.0
231240,0.613,0.00882,0.622,0.0,0.37,-5.794,0.0334,80.003,4,False,5.0
326280,0.795,0.103,0.596,0.0,0.164,-3.799,0.219,101.985,4,False,4.0
271426,0.509,0.0398,0.781,0.0,0.0749,-3.48,0.072,128.0,4,False,4.0
212862,0.612,0.112,0.84,0.0,0.116,-3.145,0.0509,129.042,4,False,5.0
157152,0.711,0.00952,0.906,1.64e-05,0.153,-2.671,0.0284,125.916,4,False,4.0
192789,0.655,0.000176,0.819,0.00374,0.104,-4.852,0.0316,117.956,5,False,5.0
178560,0.874,0.0412,0.692,7.24e-05,0.324,-5.28,0.0431,116.017,4,False,5.0
227026,0.645,0.294,0.877,0.0,0.0759,-3.208,0.113,82.324,4,True,4.0
225306,0.657,0.00246,0.679,0.0,0.211,-5.511,0.0269,120.007,4,True,4.0
229506,0.673,0.039,0.758,0.0,0.341,-3.632,0.158,135.956,4,False,5.0
212333,0.669,0.0265,0.78,1.63e-06,0.143,-4.287,0.053,139.945,4,False,4.0
253440,0.674,0.0119,0.608,0.0,0.103,-6.628,0.0334,124.952,4,False,1.0
227986,0.602,0.000688,0.843,5.27e-05,0.0682,-4.831,0.0593,128.003,4,True,5.0
212560,0.573,0.197,0.929,0.000112,0.0567,-3.942,0.109,127.934,4,True,4.0
265427,0.565,0.0542,0.654,1.8e-06,0.122,-6.826,0.0335,111.968,4,False,4.0
224920,0.482,0.135,0.706,0.00106,0.105,-5.762,0.0607,92.513,4,False,4.0
210840,0.504,0.0738,0.785,0.0,0.239,-4.802,0.104,173.968,4,False,5.0
229813,0.675,0.145,0.792,0.0,0.12,-6.303,0.0368,120.016,4,True,3.0
234506,0.695,0.41,0.869,0.0,0.237,-5.066,0.0483,124.989,4,True,4.0
211920,0.711,0.00498,0.7,0.000125,0.215,-4.805,0.046,128.001,4,False,4.0
226986,0.561,0.0525,0.836,0.0,0.136,-3.939,0.1,127.923,4,False,4.0
213708,0.703,0.107,0.867,0.0,0.119,-4.292,0.0453,128.008,4,False,4.0
168586,0.577,0.0819,0.606,0.0,0.214,-5.862,0.285,147.534,4,False,1.0
185586,0.762,0.015,0.863,0.0,0.125,-3.689,0.0561,106.012,4,False,4.0
234040,0.577,0.0143,0.576,0.0,0.602,-6.299,0.0563,133.973,4,False,4.0
251626,0.658,0.248,0.677,0.0,0.368,-6.628,0.0393,124.91,4,False,4.0
216013,0.602,0.0098,0.923,0.0,0.0561,-3.763,0.044,136.01,4,False,5.0
199938,0.912,0.0904,0.716,0.0,0.0491,-4.141,0.0697,94.981,4,False,4.0
177685,0.76,0.0348,0.652,0.0,0.307,-7.321,0.232,100.315,4,False,4.0
204160,0.581,0.0295,0.963,0.0,0.139,-4.087,0.0981,129.992,4,False,5.0
213733,0.818,0.00107,0.799,0.128,0.057,-4.1,0.156,100.014,4,False,4.0
250188,0.781,0.0525,0.853,0.0,0.12,-3.68,0.0715,110.049,4,False,5.0
209423,0.743,0.192,0.72,0.000386,0.109,-3.753,0.124,163.99,4,False,4.0
199386,0.706,0.26,0.786,0.0,0.38,-3.417,0.091,150.028,4,False,5.0
255866,0.729,0.0178,0.735,0.000193,0.089,-5.455,0.0919,121.986,4,False,4.0
189960,0.742,0.0205,0.713,0.0,0.059,-5.522,0.0303,120.032,4,True,5.0
222533,0.596,0.0211,0.856,0.0178,0.141,-3.556,0.0346,127.949,4,True,5.0
169866,0.659,0.154,0.911,0.000304,0.191,-2.28,0.0786,91.999,4,False,4.0
260239,0.964,0.0668,0.605,7.78e-06,0.214,-6.223,0.179,129.994,4,False,4.0
243413,0.723,0.0426,0.777,3.68e-06,0.0451,-3.503,0.108,91.017,4,False,4.0
231211,0.559,0.31,0.777,0.0,0.105,-5.031,0.0432,87.016,4,False,4.0
196693,0.618,0.00256,0.717,0.0,0.625,-5.738,0.318,190.05,4,False,4.0
247440,0.75,0.00442,0.922,0.00174,0.0455,-4.736,0.2,123.99,4,False,1.0
260826,0.949,0.0547,0.627,0.000114,0.269,-5.462,0.151,130.019,4,False,1.0
181106,0.384,0.0358,0.853,0.0,0.51,-5.412,0.275,136.813,4,False,1.0
303826,0.677,0.00165,0.866,0.662,0.412,-6.403,0.0392,128.005,4,False,3.0
166706,0.816,0.0136,0.578,1.2e-05,0.0412,-4.536,0.0986,177.959,4,False,2.0
200935,0.736,0.0895,0.743,0.0,0.0482,-7.437,0.0758,104.078,4,False,3.0
209708,0.791,0.0159,0.832,0.000654,0.0971,-4.61,0.0413,102.998,4,False,1.0
215253,0.716,0.0145,0.972,3.22e-05,0.317,-2.302,0.196,110.026,4,False,4.0
226106,0.855,0.0143,0.968,0.0025,0.0988,-3.278,0.157,103.005,4,False,3.0
212960,0.414,0.0287,0.857,0.00574,0.343,-4.078,0.0808,128.024,4,True,5.0
188840,0.659,0.00222,0.983,2.11e-06,0.162,-4.065,0.151,127.949,4,True,3.0
174398,0.539,0.00224,0.954,0.835,0.0623,-3.054,0.12,129.956,4,False,1.0
215612,0.705,0.142,0.758,0.0,0.109,-5.482,0.0506,107.965,4,True,1.0
235046,0.851,0.119,0.657,0.0,0.0743,-5.161,0.0559,94.036,4,False,3.0
214746,0.586,0.00441,0.613,0.000183,0.0853,-5.593,0.0386,114.101,4,False,1.0
203641,0.466,0.417,0.747,9.76e-06,0.107,-4.838,0.0795,92.161,4,True,4.0
198773,0.4,0.0846,0.915,0.0,0.0503,-4.89,0.28,88.917,3,False,5.0
211825,0.751,0.0193,0.882,0.0,0.15,-5.605,0.0819,140.103,4,False,3.0
268840,0.543,0.0606,0.876,0.0,0.157,-5.069,0.0512,122.058,4,False,4.0
223139,0.575,0.00406,0.831,0.000449,0.111,-5.972,0.0356,127.991,4,False,4.0
233786,0.869,0.0208,0.687,1e-06,0.114,-6.816,0.263,96.006,4,False,1.0
223480,0.867,0.00843,0.477,0.175,0.113,-7.183,0.049,124.979,4,False,4.0
253546,0.859,0.0293,0.533,0.0,0.138,-8.59,0.156,96.453,4,False,4.0
211975,0.699,0.0288,0.883,0.0,0.817,-3.226,0.219,127.961,4,False,4.0
176674,0.728,0.038,0.62,0.0,0.342,-7.533,0.0434,81.998,4,False,3.0
202306,0.793,0.156,0.774,0.0,0.193,-3.667,0.0478,113.967,4,False,4.0
190185,0.657,0.000704,0.827,0.00534,0.065,-4.036,0.0734,145.889,4,False,3.0
214933,0.674,0.0302,0.936,0.661,0.556,-4.477,0.0832,101.035,4,False,3.0
203609,0.588,0.0146,0.627,0.0,0.143,-5.694,0.416,112.03,5,False,1.0
240759,0.621,0.0107,0.796,0.187,0.0719,-6.179,0.0327,140.012,4,False,1.0
192560,0.596,0.24,0.73,0.0,0.325,-4.091,0.151,85.979,4,True,4.0
242519,0.587,0.0843,0.566,0.0,0.145,-7.017,0.0528,113.025,4,True,1.0
225040,0.912,0.00714,0.644,0.0,0.107,-6.63,0.288,95.999,4,False,4.0
187560,0.598,0.337,0.564,0.0,0.379,-3.89,0.0684,174.909,4,False,3.0
238800,0.561,0.00621,0.877,8.11e-06,0.28,-2.215,0.0659,130.003,4,False,1.0
219866,0.666,0.0105,0.716,1.7e-05,0.122,-4.332,0.0678,142.066,3,False,3.0
229946,0.599,0.00203,0.614,1.56e-06,0.117,-6.573,0.0517,128.044,4,False,3.0
213423,0.558,0.0599,0.86,0.0,0.433,-4.132,0.0386,119.981,4,False,1.0
176561,0.713,0.00339,0.79,0.000868,0.485,-4.602,0.0574,98.011,4,False,1.0
222857,0.594,0.0234,0.81,5.88e-06,0.177,-6.17,0.0413,139.973,4,False,1.0
213053,0.748,0.00419,0.741,0.0,0.147,-3.103,0.0531,128.077,4,False,2.0
142212,0.779,0.0577,0.472,0.0,0.114,-7.116,0.218,135.051,4,False,4.0
176658,0.527,0.0166,0.835,0.0,0.249,-5.298,0.0433,125.983,4,False,5.0
187546,0.76,0.0704,0.943,0.0,0.525,-2.703,0.0363,127.979,4,True,1.0
227266,0.646,0.213,0.823,0.0,0.322,-4.123,0.0394,128.035,4,True,5.0
212173,0.649,0.143,0.846,0.0,0.177,-5.138,0.245,172.159,4,False,2.0
251733,0.749,0.00186,0.605,0.0381,0.115,-9.359,0.086,142.024,4,True,4.0
227073,0.506,0.00711,0.805,0.00193,0.0856,-4.119,0.0469,126.008,4,False,3.0
262956,0.749,0.0041,0.745,0.395,0.0748,-7.367,0.0479,115.048,4,False,4.0
189906,0.83,0.000792,0.52,1.25e-05,0.0656,-8.714,0.0376,104.99,4,False,4.0
277673,0.643,0.0846,0.76,0.0526,0.198,-4.774,0.135,160.003,4,True,1.0
224400,0.54,0.000248,0.766,0.0,0.641,-5.148,0.07,98.932,4,True,3.0
208293,0.681,0.0269,0.695,0.0,0.0844,-4.913,0.103,200.137,4,False,3.0
258507,0.973,0.00207,0.587,0.38,0.257,-7.014,0.242,128.0,4,True,1.0
144389,0.839,0.107,0.808,0.747,0.186,-7.005,0.114,128.068,4,False,3.0
185142,0.821,0.247,0.759,0.0,0.321,-8.541,0.121,140.01,4,False,4.0
250285,0.432,0.041,0.781,4.21e-06,0.0789,-4.038,0.0567,139.432,4,False,4.0
212640,0.756,0.0452,0.857,0.0,0.121,-4.185,0.336,140.017,4,False,1.0
247266,0.407,0.0141,0.725,2.46e-06,0.306,-5.346,0.188,196.093,4,False,4.0
274386,0.835,0.00647,0.757,0.0,0.29,-5.029,0.23,82.038,4,False,4.0
216706,0.759,0.0298,0.891,0.0,0.141,-2.983,0.257,98.579,4,False,1.0
334066,0.521,0.0301,0.625,0.0,0.121,-7.47,0.067,101.019,4,False,4.0
228333,0.964,0.204,0.727,0.0,0.0638,-4.441,0.121,107.067,4,False,3.0
287000,0.872,0.00802,0.673,0.0,0.155,-6.879,0.108,162.781,4,False,1.0
291781,0.854,0.0668,0.692,0.0,0.247,-6.625,0.0479,101.865,4,False,1.0
224253,0.891,0.0351,0.439,0.0,0.0932,-7.994,0.428,77.499,4,False,4.0
241586,0.913,0.341,0.671,0.0,0.645,-7.385,0.303,117.991,4,False,3.0
226863,0.904,0.0311,0.813,0.00697,0.0471,-7.105,0.121,125.461,4,False,4.0
274440,0.963,0.0507,0.643,4.94e-05,0.157,-5.785,0.117,107.005,4,False,3.0
284800,0.95,0.0337,0.651,0.0,0.0424,-4.226,0.0547,104.495,4,False,3.0
288133,0.733,0.102,0.664,0.0,0.191,-6.163,0.295,148.005,4,False,4.0
245613,0.925,0.0588,0.754,0.0,0.0674,-5.39,0.371,93.018,4,True,2.0
187733,0.787,0.0615,0.527,0.0,0.0656,-6.981,0.0512,133.107,4,False,1.0
268866,0.534,0.0835,0.933,0.0,0.394,-3.282,0.366,202.058,4,False,1.0
206080,0.671,0.02,0.808,0.0,0.134,-4.861,0.0652,121.956,4,False,2.0
181440,0.63,0.00474,0.966,0.0,0.0354,-2.879,0.134,114.454,4,False,3.0
203506,0.459,0.00511,0.891,0.0,0.106,-5.057,0.0623,154.837,4,False,5.0
191600,0.674,0.011,0.899,0.0,0.327,-5.115,0.193,95.999,4,False,3.0
192275,0.668,0.00572,0.829,0.0,0.358,-2.748,0.0334,127.009,4,True,2.0
163246,0.733,0.0132,0.673,0.0049,0.16,-6.572,0.0333,125.061,4,False,3.0
255093,0.677,0.126,0.525,0.0,0.296,-6.429,0.0344,130.218,4,False,1.0
216240,0.93,0.114,0.781,0.0,0.116,-4.114,0.0697,98.013,4,False,3.0
293533,0.704,0.0488,0.569,0.0,0.191,-4.998,0.247,109.314,5,False,1.0
220346,0.821,0.0263,0.721,0.000661,0.215,-6.807,0.292,79.949,4,False,1.0
211381,0.694,0.00101,0.824,0.0,0.696,-5.194,0.154,128.007,4,False,2.0
248600,0.951,0.0656,0.618,6.54e-05,0.256,-3.555,0.0501,121.008,4,False,3.0
234693,0.884,0.00589,0.657,0.0,0.154,-4.569,0.0977,107.059,4,False,4.0
247453,0.739,0.000577,0.62,0.0,0.101,-6.018,0.119,74.997,4,False,1.0
270680,0.663,0.105,0.863,0.0,0.301,-5.028,0.0618,150.025,4,False,1.0
240653,0.779,0.0235,0.636,0.0,0.307,-6.854,0.0495,122.002,4,False,2.0
